date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
15-08-12,2012,0,,FLA,PHI,1463.417,1507.503,0.471126083,0.528873917,1467.343,1503.578,1462.409,1505.042,Mark Buehrle,Roy Halladay,49.383,58.289,4.3193,24.8771,0.443837903,0.556162097,1466.587,1500.864,9,2
14-08-12,2012,0,,FLA,PHI,1464.78,1506.141,0.475036286,0.524963714,1463.417,1507.503,1464.118,1503.332,Josh Johnson,Kyle Kendrick,55.256,46.24,33.0692,-30.926,0.569744099,0.430255901,1462.409,1505.042,0,1
13-08-12,2012,0,,FLA,PHI,1467.322,1503.599,0.482339327,0.517660673,1464.78,1506.141,1466.403,1501.048,Nathan Eovaldi,Cole Hamels,46.894,57.916,-6.721,24.8865,0.443915696,0.556084304,1464.118,1503.332,0,4
02-08-12,2012,0,,WSN,PHI,1535.599,1506.243,0.57618746,0.42381254,1537.443,1504.399,1534.387,1503.702,Ross Detwiler,Cole Hamels,49.433,56.383,-13.2681,19.3264,0.531748015,0.468251985,1536.487,1501.602,3,0
01-08-12,2012,0,,WSN,PHI,1537.34,1504.502,0.581074489,0.418925511,1535.599,1506.243,1536.153,1501.936,Edwin Jackson,Vance Worley,51.519,50.573,-4.3898,-7.7174,0.587654887,0.412345113,1534.387,1503.702,2,3
31-07-12,2012,0,,WSN,PHI,1542.258,1499.584,0.59479083,0.40520917,1537.34,1504.502,1540.988,1497.101,Stephen Strasburg,Cliff Lee,56.157,56.85,16.0035,22.7762,0.58685383,0.41314617,1536.153,1501.936,0,8
29-07-12,2012,0,,ATL,PHI,1527.884,1501.728,0.571683019,0.428316981,1530.029,1499.584,1528.319,1499.204,Tim Hudson,Roy Halladay,54.572,56.647,22.7104,21.2628,0.577882677,0.422117323,1530.422,1497.101,6,2
28-07-12,2012,0,,ATL,PHI,1526.727,1502.885,0.568418283,0.431581717,1527.884,1501.728,1527.157,1500.366,Mike Minor,Joe Blanton,45.861,49.165,-17.0281,-13.113,0.56705347,0.43294653,1528.319,1499.204,2,1
27-07-12,2012,0,,ATL,PHI,1524.217,1505.396,0.561314227,0.438685773,1526.727,1502.885,1524.591,1502.932,sheeb001,Cole Hamels,53.091,57.579,8.71331317,25.5633,0.541490942,0.458509058,1527.157,1500.366,6,1
18-07-12,2012,0,,LAD,PHI,1503.594,1506.457,0.530381116,0.469618884,1505.397,1504.654,1502.321,1504.453,Clayton Kershaw,Cliff Lee,58.305,57.973,33.9011,24.5951,0.544742985,0.455257015,1504.053,1502.721,5,3
17-07-12,2012,0,,LAD,PHI,1505.248,1504.802,0.53512268,0.46487732,1503.594,1506.457,1503.751,1503.023,Stephen Fife,Roy Halladay,47.4,57.826,-17.1832,23.9888,0.476352836,0.523647164,1502.321,1504.453,2,3
16-07-12,2012,0,,LAD,PHI,1506.921,1503.13,0.539909384,0.460090616,1505.248,1504.802,1505.483,1501.292,Nathan Eovaldi,Joe Blanton,48.006,47.788,-15.0494,-22.4989,0.555256785,0.444743215,1503.751,1503.023,2,3
15-07-12,2012,0,,COL,PHI,1463.154,1500.786,0.480392036,0.519607964,1460.81,1503.13,1464.846,1498.995,Drew Pomeranz,Cole Hamels,50.041,57.815,17.0892,25.8453,0.472820193,0.527179807,1462.55,1501.292,1,5
14-07-12,2012,0,,COL,PHI,1465.162,1498.778,0.486164996,0.513835004,1463.154,1500.786,1466.848,1496.993,Jeremy Guthrie,Vance Worley,44.251,51.003,-10.2413,-5.8891,0.48489791,0.51510209,1464.846,1498.995,5,8
13-07-12,2012,0,,COL,PHI,1462.566,1501.374,0.478702469,0.521297531,1465.162,1498.778,1464.007,1499.834,Christian Friedrich,Cliff Lee,45.971,58.641,-0.8836,29.6758,0.439394326,0.560605674,1466.848,1496.993,6,2
05-07-12,2012,0,,NYM,PHI,1518.475,1509.59,0.547184499,0.452815501,1519.74,1508.326,1517.92,1507.181,R.A. Dickey,Cole Hamels,60.184,58.31,41.7407,27.5655,0.569931767,0.430068233,1519.102,1505.999,6,5
04-07-12,2012,0,,NYM,PHI,1522.666,1505.399,0.559110277,0.440889723,1518.475,1509.59,1521.744,1503.356,Chris Young,Cliff Lee,51.212,58.304,-0.8084,28.1342,0.519339832,0.480660168,1517.92,1507.181,2,9
03-07-12,2012,0,,NYM,PHI,1518.668,1509.397,0.547734992,0.452265008,1522.666,1505.399,1517.59,1507.51,Jon Niese,Vance Worley,49.235,52.578,-9.3577,0.0141,0.534082542,0.465917458,1521.744,1503.356,11,1
01-07-12,2012,0,,FLA,PHI,1474.276,1511.798,0.480550097,0.519449903,1476.678,1509.397,1472.72,1509.901,Ricky Nolasco,Joe Blanton,45.599,48.089,-20.3604,-21.2393,0.48230325,0.51769675,1475.111,1507.51,5,2
30-06-12,2012,0,,FLA,PHI,1472.736,1513.339,0.476124534,0.523875466,1474.276,1511.798,1471.048,1511.573,Mark Buehrle,Cole Hamels,50.723,58.864,4.1266,29.1729,0.440457965,0.559542035,1472.72,1509.901,3,2
29-06-12,2012,0,,FLA,PHI,1469.861,1516.213,0.467877192,0.532122808,1472.736,1513.339,1468.189,1514.432,Josh Johnson,Cliff Lee,55.983,60,29.3327,33.2525,0.470179031,0.529820969,1471.048,1511.573,6,2
17-06-12,2012,0,,TOR,PHI,1519.145,1522.63,0.529489194,0.470510806,1521.546,1520.228,1518.072,1519.709,cecib001,Kyle Kendrick,47.825,47.433,8.001039187,-27.2647,0.582182123,0.417817877,1520.29,1517.491,6,2
16-06-12,2012,0,,TOR,PHI,1517.867,1523.908,0.525822085,0.474177915,1519.145,1522.63,1516.683,1521.099,Ricky Romero,Cliff Lee,53.076,61.721,14.9742,39.1745,0.493357001,0.506642999,1518.072,1519.709,6,5
15-06-12,2012,0,,TOR,PHI,1515.758,1526.016,0.519766021,0.480233979,1517.867,1523.908,1514.652,1523.129,Drew Hutchison,Vance Worley,49.012,51.826,-4.0232,-6.909,0.533701004,0.466298996,1516.683,1521.099,3,0
14-06-12,2012,0,,MIN,PHI,1457.365,1523.539,0.439603087,0.560396913,1454.888,1526.016,1458.095,1520.11,Scott Diamond,Joe Blanton,48.769,46.467,16.2385,-31.0905,0.513400713,0.486599287,1455.076,1523.129,1,6
13-06-12,2012,0,,MIN,PHI,1458.534,1522.37,0.442921293,0.557078707,1457.365,1523.539,1459.19,1519.015,P.J. Walters,Cole Hamels,47.63,59.505,9.9546,29.0319,0.42164039,0.57835961,1458.095,1520.11,8,9
12-06-12,2012,0,,MIN,PHI,1455.543,1525.362,0.434440781,0.565559219,1458.534,1522.37,1456.318,1521.888,blacn001,Kyle Kendrick,42.245,49.119,5.280727028,-21.5824,0.48321006,0.51678994,1459.19,1519.015,11,7
10-06-12,2012,0,,BAL,PHI,1500.414,1526.738,0.496655545,0.503344455,1501.79,1525.362,1500.881,1523.356,Jason Hammel,Cliff Lee,51.346,62.4,17.9446,40.6033,0.469623616,0.530376384,1502.35,1521.888,5,4
09-06-12,2012,0,,BAL,PHI,1498.565,1528.587,0.491334513,0.508665487,1500.414,1526.738,1499.072,1525.165,huntt002,Vance Worley,45.86,51.506,13.97207606,-10.4011,0.532019871,0.467980129,1500.881,1523.356,6,4
08-06-12,2012,0,,BAL,PHI,1500.767,1526.386,0.497670089,0.502329911,1498.565,1528.587,1501.549,1522.688,Jake Arrieta,Joe Blanton,47.015,46.285,-4.2817,-35.1184,0.547178207,0.452821793,1499.072,1525.165,6,9
30-05-12,2012,0,,NYM,PHI,1498.72,1535.385,0.481781669,0.518218331,1496.196,1537.909,1500.319,1532.239,Dillon Gee,Cliff Lee,47.376,62.548,-7.755,39.7714,0.420876787,0.579123213,1498.202,1534.357,6,10
29-05-12,2012,0,,NYM,PHI,1496.303,1537.802,0.474838187,0.525161813,1498.72,1535.385,1498.087,1534.471,Jeremy Hefner,Joe Blanton,46.331,48.004,-12.6148,-30.0565,0.507278101,0.492721899,1500.319,1532.239,6,3
28-05-12,2012,0,,NYM,PHI,1498.829,1535.276,0.482094987,0.517905013,1496.303,1537.802,1500.299,1532.259,Jon Niese,Cole Hamels,47.092,61.06,-9.2966,31.1281,0.435016844,0.564983156,1498.087,1534.471,4,8
27-05-12,2012,0,,STL,PHI,1540.77,1537.954,0.538514877,0.461485123,1543.448,1535.276,1542.032,1534.9,Adam Wainwright,Roy Halladay,54.828,59.171,20.4168,21.197,0.543568973,0.456431027,1544.672,1532.259,8,3
26-05-12,2012,0,,STL,PHI,1543.691,1535.033,0.546860709,0.453139291,1540.77,1537.954,1545.315,1531.616,Jaime Garcia,Kyle Kendrick,50.852,47.727,1.7343,-31.3819,0.600523074,0.399476926,1542.032,1534.9,0,4
25-05-12,2012,0,,STL,PHI,1545.773,1532.951,0.552793602,0.447206398,1543.691,1535.033,1547.13,1529.801,Kyle Lohse,Cliff Lee,49.557,63.041,-4.23,40.5375,0.495051762,0.504948238,1545.315,1531.616,3,5
24-05-12,2012,0,,STL,PHI,1547.367,1531.357,0.557325836,0.442674164,1545.773,1532.951,1548.854,1528.077,Jake Westbrook,Joe Blanton,49.115,49.321,-7.4683,-25.4411,0.593354803,0.406645197,1547.13,1529.801,9,10
17-05-12,2012,0,,CHC,PHI,1479.084,1535.93,0.452871128,0.547128872,1477.828,1537.186,1478.063,1532.918,volsc001,Roy Halladay,45.512,61.333,11.54005231,28.7828,0.431220594,0.568779406,1477.06,1533.921,7,8
16-05-12,2012,0,,CHC,PHI,1482.38,1532.634,0.462289207,0.537710793,1479.084,1535.93,1482.351,1528.629,Matt Garza,Kyle Kendrick,56.818,46.505,30.2022,-40.655,0.570469576,0.429530424,1478.063,1532.918,2,9
06-05-12,2012,0,,WSN,PHI,1514.388,1534.266,0.505931757,0.494068243,1511.003,1537.651,1513.208,1531.568,Jordan Zimmermann,Cole Hamels,55.045,59.717,13.1976,24.487,0.491870576,0.508129424,1509.941,1534.835,3,9
05-05-12,2012,0,,WSN,PHI,1511.022,1537.633,0.49624254,0.50375746,1514.388,1534.266,1510.175,1534.601,Gio Gonzalez,Vance Worley,55.901,53.244,18.142,-7.4119,0.536099035,0.463900965,1513.208,1531.568,7,1
04-05-12,2012,0,,WSN,PHI,1509.548,1539.107,0.492000639,0.507999361,1511.022,1537.633,1509.052,1535.724,Stephen Strasburg,Kyle Kendrick,57.092,46.807,23.7444,-38.3332,0.588198889,0.411801111,1510.175,1534.601,4,3
03-05-12,2012,0,,ATL,PHI,1520.994,1536.409,0.512352294,0.487647706,1518.296,1539.107,1523.636,1532.791,Randall Delgado,Joe Blanton,47.145,48.07,-12.2059,-30.8602,0.548060527,0.451939473,1520.703,1535.724,0,4
02-05-12,2012,0,,ATL,PHI,1519.185,1538.218,0.507147601,0.492852399,1520.994,1536.409,1521.73,1534.696,Tommy Hanson,Roy Halladay,53.223,62.642,15.5429,36.1571,0.486216477,0.513783523,1523.636,1532.791,15,13
01-05-12,2012,0,,ATL,PHI,1521.085,1536.317,0.512615488,0.487384512,1519.185,1538.218,1523.629,1532.798,Brandon Beachy,Cole Hamels,53.008,60.034,14.8426,23.8431,0.512282311,0.487717689,1521.73,1534.696,2,4
25-04-12,2012,0,,ARI,PHI,1518.127,1537.432,0.506756237,0.493243763,1515.14,1540.419,1516.457,1533.615,Trevor Cahill,Cole Hamels,49.277,59.25,-3.0409,22.0007,0.4738326,0.5261674,1513.713,1536.359,2,7
24-04-12,2012,0,,ARI,PHI,1520.409,1535.15,0.513321619,0.486678381,1518.127,1537.432,1518.782,1531.291,Josh Collmenter,Vance Worley,49.07,52.899,-4.841,-7.9242,0.520961666,0.479038334,1516.457,1533.615,5,8
23-04-12,2012,0,,ARI,PHI,1517.864,1537.695,0.505999385,0.494000615,1520.409,1535.15,1516.444,1533.628,Wade Miley,Kyle Kendrick,46.688,48.114,-14.8661,-32.3877,0.537938077,0.462061923,1518.782,1531.291,9,5
22-04-12,2012,0,,SDP,PHI,1482.222,1541.144,0.449911769,0.550088231,1485.67,1537.695,1485.579,1536.637,bassa001,Joe Blanton,49.291,48.037,13.98955592,-33.9105,0.529958202,0.470041798,1488.587,1533.628,6,1
21-04-12,2012,0,,SDP,PHI,1479.102,1544.264,0.441038723,0.558961277,1482.222,1541.144,1482.241,1539.975,luebc001,Roy Halladay,51.674,63.838,13.98955592,39.8607,0.415053056,0.584946944,1485.579,1536.637,5,1
20-04-12,2012,0,,SDP,PHI,1481.138,1542.228,0.446825046,0.553174954,1479.102,1544.264,1484.065,1538.15,Edinson Volquez,Cole Hamels,46.729,59.451,-12.8921,19.2465,0.411398311,0.588601689,1482.241,1539.975,1,4
19-04-12,2012,0,,SDP,PHI,1482.857,1540.508,0.451723185,0.548276815,1481.138,1542.228,1485.831,1536.384,Joe Wieland,Vance Worley,46.134,51.992,-15.0917,-15.1105,0.461132312,0.538867688,1484.065,1538.15,0,2
18-04-12,2012,0,,SFG,PHI,1507.998,1542.006,0.485601312,0.514398688,1509.495,1540.508,1507.882,1537.926,Matt Cain,Cliff Lee,57.881,63.573,27.965,40.4294,0.473389439,0.526610561,1509.424,1536.384,1,0
17-04-12,2012,0,,SFG,PHI,1506.019,1543.984,0.479913566,0.520086434,1507.998,1542.006,1506.222,1539.586,Madison Bumgarner,Joe Blanton,54.578,48.781,12.2435,-30.0941,0.547310866,0.452689134,1507.882,1537.926,4,2
16-04-12,2012,0,,SFG,PHI,1508.223,1541.781,0.486248401,0.513751599,1506.019,1543.984,1508.221,1537.587,Tim Lincecum,Roy Halladay,53.887,64.068,8.6527,41.9569,0.450583526,0.549416474,1506.222,1539.586,2,5
08-04-12,2012,0,,PIT,PHI,1463.293,1547.336,0.41444125,0.58555875,1465.062,1545.567,1464.56,1543.315,James McDonald,Vance Worley,47.225,52.887,-0.9823,-10.0627,0.434645028,0.565354972,1466.254,1541.622,5,4
07-04-12,2012,0,,PIT,PHI,1461.505,1549.124,0.40945462,0.59054538,1463.293,1547.336,1462.607,1545.269,karsj001,Cliff Lee,48.681,63.887,4.081181538,42.0744,0.364382654,0.635617346,1464.56,1543.315,2,1
05-04-12,2012,0,,PIT,PHI,1462.638,1547.991,0.412612399,0.587387601,1461.505,1549.124,1463.699,1544.177,Erik Bedard,Roy Halladay,52.266,63.002,24.1862,39.1792,0.398025336,0.601974664,1462.607,1545.269,0,1
05-10-11,2011,0,d,STL,PHI,1526.74,1575.419,0.4527865,0.5472135,1529.831,1572.329,1527.925,1569.318,Edwin Jackson,Roy Oswalt,50.532,53.092,3.6942,-17.9634,0.508182273,0.491817727,1530.703,1566.54,5,3
04-10-11,2011,0,d,STL,PHI,1528.626,1573.533,0.459969073,0.540030927,1526.74,1575.419,1529.769,1567.474,Jaime Garcia,Cole Hamels,49.065,59.389,-3.0691,12.0132,0.444985957,0.555014043,1527.925,1569.318,2,3
28-09-11,2011,0,,ATL,PHI,1516.049,1572.2,0.453862612,0.546137388,1514.809,1573.44,1520.087,1566.073,Tim Hudson,Joe Blanton,55.121,47.692,21.6341,-43.6959,0.562055429,0.437944571,1518.466,1567.695,3,4
27-09-11,2011,0,,ATL,PHI,1519.043,1569.206,0.462419424,0.537580576,1516.049,1572.2,1523.189,1562.972,lowed001,Roy Oswalt,45.786,52.269,8.71331317,-21.6247,0.520934103,0.479065897,1520.087,1566.073,1,7
26-09-11,2011,0,,ATL,PHI,1520.737,1567.512,0.467271006,0.532728994,1519.043,1569.206,1524.615,1561.546,Randall Delgado,Cliff Lee,48.366,65.271,-11.1719,39.574,0.40978462,0.59021538,1523.189,1562.972,2,4
25-09-11,2011,0,,NYM,PHI,1495.335,1565.007,0.434648706,0.565351294,1492.83,1567.512,1497.691,1559.373,Mike Pelfrey,Roy Halladay,45.134,62.259,-13.6018,25.568,0.391170551,0.608829449,1495.517,1561.546,4,9
24-09-11,2011,0,,NYM,PHI,1492.637,1567.705,0.42703197,0.57296803,1495.335,1565.007,1495.356,1561.708,Dillon Gee,Joe Blanton,46.671,48.048,-6.6317,-41.9757,0.489916045,0.510083955,1497.691,1559.373,6,3
24-09-11,2011,0,,NYM,PHI,1490.915,1569.427,0.422188377,0.577811623,1492.637,1567.705,1493.708,1563.356,R.A. Dickey,Cole Hamels,51.744,59.329,18.2266,11.2095,0.4423909,0.5576091,1495.356,1561.708,2,1
14-09-11,2011,0,,HOU,PHI,1437.041,1584.983,0.328833102,0.671166898,1436.248,1585.776,1432.807,1577.918,Bud Norris,Roy Halladay,49.015,61.755,3.4968,24.8489,0.30574593,0.69425407,1432.095,1578.63,0,1
13-09-11,2011,0,,HOU,PHI,1433.7,1588.324,0.320400433,0.679599567,1437.041,1584.983,1429.103,1581.622,J.A. Happ,Cole Hamels,44.189,60.801,-18.7953,19.2841,0.277074955,0.722925045,1432.807,1577.918,5,2
12-09-11,2011,0,,HOU,PHI,1429.716,1592.308,0.310496385,0.689503615,1433.7,1588.324,1425.485,1585.24,Brett Myers,Roy Oswalt,50.383,52.594,11.4351,-20.4356,0.354522823,0.645477177,1429.103,1581.622,5,1
11-09-11,2011,0,,MIL,PHI,1530.332,1593.957,0.44322101,0.55677899,1531.982,1592.308,1525.464,1586.774,Yovani Gallardo,Vance Worley,52.04,52.834,0.611,-19.2794,0.474952165,0.525047835,1526.998,1585.24,3,2
10-09-11,2011,0,,MIL,PHI,1531.582,1592.708,0.446773824,0.553226176,1530.332,1593.957,1526.534,1585.705,Randy Wolf,Cliff Lee,52.365,65.149,1.8706,38.9489,0.397498163,0.602501837,1525.464,1586.774,2,3
09-09-11,2011,0,,MIL,PHI,1533.235,1591.055,0.451482253,0.548517747,1531.582,1592.708,1528.188,1584.051,Shaun Marcum,Roy Halladay,56.34,61.324,19.8293,21.5918,0.45175954,0.54824046,1526.534,1585.705,3,5
08-09-11,2011,0,,MIL,PHI,1535.928,1588.361,0.459172727,0.540827273,1533.235,1591.055,1530.571,1581.667,Chris Narveson,Cole Hamels,49.646,60.603,-12.1589,18.5744,0.418400178,0.581599822,1528.188,1584.051,2,7
04-09-11,2011,0,,FLA,PHI,1468.789,1584.462,0.371050637,0.628949363,1470.75,1582.501,1470.209,1577.832,Anibal Sanchez,Roy Halladay,50.788,62.249,15.1011,27.0814,0.365786265,0.634213735,1472.192,1575.85,5,4
03-09-11,2011,0,,FLA,PHI,1465.151,1588.1,0.361329998,0.638670002,1468.789,1584.462,1466.39,1581.651,Ricky Nolasco,Cole Hamels,46.998,61.36,-2.6179,22.4143,0.338622812,0.661377188,1470.209,1577.832,8,4
02-09-11,2011,0,,FLA,PHI,1466.404,1586.847,0.364665639,0.635334361,1465.151,1588.1,1467.79,1580.251,Brad Hand,Roy Oswalt,46.092,52.084,-7.0453,-21.5307,0.394918861,0.605081139,1466.39,1581.651,3,5
01-09-11,2011,0,,CIN,PHI,1508.035,1585.336,0.423889855,0.576110145,1506.524,1586.847,1509.233,1578.58,Mike Leake,Vance Worley,49.053,53.306,-0.4042,-16.1774,0.457542373,0.542457627,1507.562,1580.251,4,6
31-08-11,2011,0,,CIN,PHI,1509.9,1583.471,0.429141758,0.570858242,1508.035,1585.336,1510.71,1577.103,willd003,Cliff Lee,43.913,63.213,13.65616739,31.5276,0.414131948,0.585868052,1509.233,1578.58,0,3
30-08-11,2011,0,,CIN,PHI,1513.502,1579.869,0.439329409,0.560670591,1509.9,1583.471,1513.859,1573.954,Bronson Arroyo,Roy Halladay,46.564,61.23,-12.8357,23.4013,0.397384155,0.602615845,1510.71,1577.103,0,9
29-08-11,2011,0,,CIN,PHI,1514.726,1578.645,0.442803406,0.557196594,1513.502,1579.869,1514.994,1572.819,Homer Bailey,Cole Hamels,49.046,60.57,-0.1927,21.2534,0.418127904,0.581872096,1513.859,1573.954,2,3
21-08-11,2011,0,,WSN,PHI,1485.653,1581.31,0.398315013,0.601684987,1487.478,1579.485,1486.326,1575.138,Chien-Ming Wang,Roy Halladay,46.025,61.708,-11.5808,24.9053,0.358215288,0.641784712,1488.312,1573.152,5,4
20-08-11,2011,0,,WSN,PHI,1487.935,1579.028,0.404627985,0.595372015,1485.653,1581.31,1488.84,1572.623,John Lannan,Roy Oswalt,47.95,52.47,-3.3934,-17.7801,0.435038732,0.564961268,1486.326,1575.138,0,5
19-08-11,2011,0,,WSN,PHI,1484.568,1582.395,0.395325129,0.604674871,1487.935,1579.028,1485.672,1575.792,hernl003,Roy Oswalt,47.692,52.872,9.61246444,-16.4359,0.444771193,0.555228807,1488.84,1572.623,8,4
10-08-11,2011,0,,LAD,PHI,1485.718,1579.632,0.400722082,0.599277918,1484.575,1580.775,1481.969,1572.73,Chad Billingsley,Vance Worley,51.202,53.429,-0.94,-14.288,0.423732417,0.576267583,1480.737,1573.962,8,9
09-08-11,2011,0,,LAD,PHI,1486.873,1578.477,0.403919552,0.596080448,1485.718,1579.632,1482.939,1571.76,Ted Lilly,Cliff Lee,48.673,61.698,-12.3469,25.4129,0.356519554,0.643480446,1481.969,1572.73,1,2
08-08-11,2011,0,,LAD,PHI,1488.374,1576.976,0.408087066,0.591912934,1486.873,1578.477,1484.355,1570.344,Hiroki Kuroda,Roy Halladay,53.311,61.505,9.1556,24.2332,0.390839145,0.609160855,1482.939,1571.76,3,5
07-08-11,2011,0,,SFG,PHI,1522.989,1579.082,0.453945372,0.546054628,1525.095,1576.976,1523.051,1572.16,Tim Lincecum,Roy Oswalt,57.61,53.444,21.1124,-14.6687,0.515353558,0.484646442,1524.866,1570.344,3,1
06-08-11,2011,0,,SFG,PHI,1524.284,1577.787,0.457643529,0.542356471,1522.989,1579.082,1524.354,1570.857,Matt Cain,Cole Hamels,56.602,61.364,17.3477,22.9877,0.459587316,0.540412684,1523.051,1572.16,1,2
05-08-11,2011,0,,SFG,PHI,1527.641,1574.43,0.467250945,0.532749055,1524.284,1577.787,1527.893,1567.318,Jonathan Sanchez,Vance Worley,51.486,53.466,-7.8819,-14.3115,0.487057471,0.512942529,1524.354,1570.857,2,9
04-08-11,2011,0,,SFG,PHI,1529.775,1572.296,0.473371357,0.526628643,1527.641,1574.43,1529.896,1565.314,Madison Bumgarner,Cliff Lee,52.235,60.947,-4.1548,21.7751,0.450794379,0.549205621,1527.893,1567.318,0,3
03-08-11,2011,0,,COL,PHI,1490.14,1570.969,0.418938123,0.581061877,1488.813,1572.296,1490.584,1564.202,Jason Hammel,Roy Halladay,47.364,61.673,-18.7483,25.2813,0.368401875,0.631598125,1489.472,1565.314,6,8
02-08-11,2011,0,,COL,PHI,1492.436,1568.673,0.425386287,0.574613713,1490.14,1570.969,1493.298,1561.489,cooka002,Kyle Kendrick,48.261,45.86,-6.68368402,-47.7144,0.495452111,0.504547889,1490.584,1564.202,0,5
01-08-11,2011,0,,COL,PHI,1493.555,1567.554,0.428538292,0.571461708,1492.436,1568.673,1494.421,1560.366,Jhoulys Chacin,Cole Hamels,54.913,61.366,17.484,25.4129,0.429690361,0.570309639,1493.298,1561.489,3,4
20-07-11,2011,0,,CHC,PHI,1456.4,1560.335,0.386951937,0.613048063,1453.578,1563.157,1457.889,1552.185,Ryan Dempster,Vance Worley,52.067,51.678,19.035,-18.4757,0.452957707,0.547042293,1454.404,1555.67,1,9
19-07-11,2011,0,,CHC,PHI,1457.752,1558.982,0.390652185,0.609347815,1456.4,1560.335,1459.215,1550.859,Matt Garza,Cliff Lee,52.45,63.14,21.6059,35.2688,0.385080221,0.614919779,1457.889,1552.185,2,4
18-07-11,2011,0,,CHC,PHI,1453.837,1562.897,0.379977266,0.620022734,1457.752,1558.982,1454.916,1555.158,loper001,Roy Halladay,44.688,62.386,11.54005231,30.785,0.3696641,0.6303359,1459.215,1550.859,6,1
17-07-11,2011,0,,NYM,PHI,1512.692,1560.818,0.465335594,0.534664406,1510.612,1562.897,1516.07,1552.703,Mike Pelfrey,Kyle Kendrick,47.443,46.157,-11.6795,-45.872,0.530986852,0.469013148,1513.615,1555.158,5,8
16-07-11,2011,0,,NYM,PHI,1507.918,1565.591,0.45169182,0.54830818,1512.692,1560.818,1510.968,1557.805,Jon Niese,Cole Hamels,48.91,62.241,-4.1689,27.9885,0.421511108,0.578488892,1516.07,1552.703,11,2
15-07-11,2011,0,,NYM,PHI,1510.611,1562.899,0.459380014,0.540619986,1507.918,1565.591,1514.007,1554.766,R.A. Dickey,Vance Worley,50.084,51.504,0.9212,-22.5365,0.505529441,0.494470559,1510.968,1557.805,2,7
06-07-11,2011,0,,FLA,PHI,1473.03,1561.48,0.408298436,0.591701564,1474.843,1559.668,1474.522,1553.701,Anibal Sanchez,Kyle Kendrick,54.12,46.517,27.8616,-44.1847,0.524254943,0.475745057,1475.903,1552.32,7,6
05-07-11,2011,0,,FLA,PHI,1477.114,1557.397,0.419703422,0.580296578,1473.03,1561.48,1478.016,1550.207,volsc001,Cole Hamels,45.502,61.648,5.156482077,27.025,0.400520938,0.599479062,1474.522,1553.701,2,14
04-07-11,2011,0,,FLA,PHI,1478.299,1556.212,0.423029756,0.576970244,1477.114,1557.397,1479.391,1548.832,Ricky Nolasco,Vance Worley,48.704,50.287,1.8659,-25.4834,0.474131115,0.525868885,1478.016,1550.207,0,1
03-07-11,2011,0,,TOR,PHI,1510.649,1558.626,0.465548998,0.534451002,1513.063,1556.212,1513.806,1551.661,reyej003,Cliff Lee,44.799,63.74,8.001039187,36.8997,0.438781227,0.561218773,1516.634,1548.832,7,4
02-07-11,2011,0,,TOR,PHI,1512.332,1556.943,0.470373133,0.529626867,1510.649,1558.626,1515.287,1550.179,Carlos Villanueva,Roy Halladay,47.361,61.798,-12.2999,28.2752,0.426469946,0.573530054,1513.806,1551.661,3,5
01-07-11,2011,0,,TOR,PHI,1513.614,1555.661,0.474051612,0.525948388,1512.332,1556.943,1516.984,1548.482,Ricky Romero,Kyle Kendrick,55.991,46.784,28.0026,-42.9674,0.593343522,0.406656478,1515.287,1550.179,6,7
23-06-11,2011,0,,STL,PHI,1508.722,1559.541,0.461480832,0.538519168,1513.68,1554.583,1512.324,1552.199,carpc002,Roy Oswalt,51.277,54.776,5.378259086,-3.1067,0.48936648,0.51063352,1516.937,1547.586,12,2
22-06-11,2011,0,,STL,PHI,1511.131,1557.131,0.468381702,0.531618298,1508.722,1559.541,1514.476,1550.047,Kyle Lohse,Cliff Lee,48.17,61.654,-7.5482,30.2398,0.429440749,0.570559251,1512.324,1552.199,0,4
21-06-11,2011,0,,STL,PHI,1514.857,1553.406,0.479074536,0.520925464,1511.131,1557.131,1517.764,1546.759,mcclk001,Roy Halladay,46.69,61.299,5.378259086,28.8627,0.464424383,0.535575617,1514.476,1550.047,2,10
19-06-11,2011,0,,SEA,PHI,1485.784,1555.612,0.434428052,0.565571948,1487.989,1553.406,1483.608,1549.293,Jason Vargas,Cole Hamels,48.824,62.608,-16.2855,35.0479,0.369245042,0.630754958,1486.142,1546.759,2,0
18-06-11,2011,0,,SEA,PHI,1488.048,1553.347,0.440844315,0.559155685,1485.784,1555.612,1486.562,1546.339,Felix Hernandez,Vance Worley,59.59,48.43,34.3758,-32.0352,0.543971979,0.456028021,1483.608,1549.293,1,5
17-06-11,2011,0,,SEA,PHI,1485.844,1555.552,0.434597783,0.565402217,1488.048,1553.347,1484.444,1548.457,Michael Pineda,Roy Oswalt,52.56,55.731,1.9552,1.3959,0.452631234,0.547368766,1486.562,1546.339,4,2
05-06-11,2011,0,,PIT,PHI,1469.358,1544.155,0.427413708,0.572586292,1467.182,1546.331,1471.701,1537.894,James McDonald,Roy Halladay,47.917,61.735,-4.089,35.9597,0.383806793,0.616193207,1469.82,1539.774,3,7
